Unnamed: 0,name,online_order,book_table,rate,votes,location,rest_type,cuisines,approx_cost
23067,Kaizen Wellness Kitchen,Yes,No,3.7,37,JP Nagar,Casual Dining,"Asian, Continental, European",800.0
39439,Roll Junction,Yes,No,2.9,56,Cunningham Road,Quick Bites,"Fast Food, Rolls",150.0
14997,Ice box,No,No,3.7,0,Frazer Town,Delivery,"Ice Cream, Beverages, Fast Food",200.0
22837,CakeZone,Yes,No,3.7,15,JP Nagar,"Takeaway, Delivery","Bakery, Desserts",200.0
41979,Kick Out the Jams,Yes,No,4.0,528,Ejipura,Delivery,"Burger, American, Italian",350.0
17750,Classic Lassi Shop,Yes,No,3.5,43,Ulsoor,Beverage Shop,"Beverages, Ice Cream",150.0
48357,Biggies Burger 'n' More,Yes,No,3.7,0,Sarjapur Road,Quick Bites,"Burger, Fast Food",400.0
19023,New Kudla Family Resturant,Yes,No,3.2,4,MG Road,Quick Bites,"North Indian, Chinese",450.0
17575,Zaitoon,Yes,Yes,4.2,2015,Old Airport Road,Casual Dining,"BBQ, Arabian, Chinese, North Indian, Desserts",1000.0
5602,Bootlegger,No,No,4.1,1543,Lavelle Road,Pub,"Continental, Steak",1200.0
32894,Nutri Fit,No,No,3.7,0,Koramangala 6th Block,"Takeaway, Delivery",Healthy Food,300.0
13921,Cake Dilim,No,No,3.2,6,Electronic City,Bakery,"Bakery, Desserts",400.0
5730,Shiv Sagar,No,No,3.7,0,Brigade Road,Quick Bites,"South Indian, Street Food, North Indian",250.0
14745,Mahadii's,Yes,No,3.9,218,Kammanahalli,Casual Dining,"Andhra, North Indian, Chinese",600.0
5296,Robin Brown Ice Cream,Yes,No,3.7,0,Frazer Town,Dessert Parlor,Desserts,250.0
13851,Ministry of Burger,Yes,No,3.7,0,Electronic City,Delivery,Continental,500.0
46517,Hotel Janatha,No,No,4.1,750,Malleshwaram,Quick Bites,South Indian,150.0
17696,YumYumSouth,Yes,No,3.5,38,Indiranagar,Delivery,South Indian,600.0
25274,New Biriyani Darbar,Yes,No,3.6,68,RT Nagar,Casual Dining,"Biryani, South Indian, North Indian, Chinese",450.0
42939,Wolf'ish,Yes,No,4.1,486,Church Street,Cafe,"Cafe, American, Italian, Pizza, Burger",700.0
28379,Shree Nandini Andhra Mess,No,No,3.3,5,Koramangala 5th Block,Mess,Andhra,150.0
20918,Golden Oak - La Marvella Sarovar Premiere Hotel,No,Yes,3.9,371,Jayanagar,Casual Dining,"North Indian, Continental, Chinese, South Indian",1000.0
42833,The Bar Stock Exchange,No,No,4.2,643,St. Marks Road,"Pub, Casual Dining","Continental, Chinese, North Indian, Finger Food",1300.0
44306,Smoor,Yes,No,4.6,1732,Indiranagar,"Dessert Parlor, Cafe","Desserts, Cafe, Beverages",900.0
40437,99 Udupi Veg,No,No,3.7,0,Marathahalli,Quick Bites,"South Indian, North Indian",300.0
6869,Ande Ka Funda,Yes,No,3.3,225,Marathahalli,Quick Bites,"North Indian, Fast Food, Rolls",250.0
45460,Eat Well,Yes,No,3.5,33,Indiranagar,Quick Bites,"North Indian, Chinese",400.0
21042,Tangra Indo - Chinese Cuisine,Yes,No,3.5,29,Jayanagar,Food Court,"Chinese, Thai",400.0
43240,Brigade Paradise Hotel,No,No,3.7,0,Brigade Road,Quick Bites,"Chinese, Fast Food, Rolls",400.0
9943,Kitchen King,No,No,3.7,0,Bannerghatta Road,Quick Bites,"South Indian, North Indian, Chinese",250.0
9643,Kitchen24,Yes,No,3.7,0,BTM,Takeaway,"Italian, Continental, Chinese, Thai, American, Arabian",300.0
14892,NTR Cafe,Yes,No,2.9,4,Kammanahalli,Quick Bites,"Chinese, Fast Food",100.0
29709,Shree Saraswathi Sweets Centre,Yes,No,3.6,18,Koramangala 1st Block,Sweet Shop,"Mithai, Street Food",100.0
39661,Fnp Cakes 'N' More,No,No,3.7,0,Malleshwaram,Bakery,Bakery,150.0
39449,Matsya Lunch Home,Yes,No,3.7,10,Malleshwaram,Quick Bites,Mangalorean,400.0
38196,JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2133,Lavelle Road,Fine Dining,"North Indian, Continental, Italian",2200.0
9190,Samaikya,Yes,Yes,3.9,533,HSR,Casual Dining,"Andhra, Seafood, Biryani",900.0
49122,Vandana Andhra and Multi Cuisine,Yes,Yes,4.1,491,Sarjapur Road,Casual Dining,"Andhra, Hyderabadi, Biryani, Chinese, North Indian",900.0
21650,SlimSins Cafe,No,No,4.1,710,Jayanagar,Cafe,"Cafe, Healthy Food",850.0
3786,Udupi Ruchi,Yes,No,3.8,240,Bellandur,Quick Bites,"South Indian, North Indian, Chinese, Street Food",200.0
34552,La Pino'z Pizza,Yes,No,4.1,510,Koramangala 4th Block,Quick Bites,"Italian, Pizza, Beverages",600.0
29809,GrannyzHut,Yes,No,3.4,8,HSR,Quick Bites,"Bengali, North Indian",350.0
39884,24/7 - The Lalit Ashok Bangalore,No,Yes,4.0,344,Seshadripuram,Fine Dining,"Continental, North Indian, Italian, Chinese",3000.0
4683,Mango Tree Grand,Yes,No,3.8,112,Bellandur,Quick Bites,"Andhra, North Indian",700.0
42814,KazÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,No,Yes,4.4,888,Lavelle Road,Fine Dining,"Asian, Japanese, Thai",3000.0
4270,VM Amul Ice Cream,No,No,3.7,0,Bellandur,Dessert Parlor,Ice Cream,100.0
32113,Stoned Monkey,Yes,No,4.1,511,Koramangala 6th Block,Dessert Parlor,"Desserts, Ice Cream",500.0
34806,The Milkshake Theory,Yes,No,4.0,48,Koramangala 5th Block,Beverage Shop,"Beverages, Fast Food",400.0
20425,Perch,Yes,No,3.7,0,BTM,Quick Bites,Italian,350.0
42049,Desi Vdesi,Yes,No,3.9,113,Shanti Nagar,Quick Bites,"Fast Food, North Indian, Rolls",250.0
19281,Cuppa,No,No,3.2,59,Jayanagar,"Cafe, Casual Dining","Cafe, Fast Food",550.0
49466,Burger & Kulfi Plaza,No,No,3.7,0,Bellandur,"Food Court, Quick Bites",Fast Food,300.0
45984,Fish Palace,No,No,3.0,28,Rajajinagar,Quick Bites,"Mangalorean, Chinese, Seafood, North Indian",450.0
40644,Hotel Malabar,No,No,3.8,43,Kaggadasapura,Quick Bites,Kerala,250.0
3340,Cool Corner,No,No,4.2,196,Basavanagudi,Quick Bites,"Street Food, Fast Food",250.0
44911,Aaha Andhra,No,No,4.2,820,Indiranagar,Casual Dining,"Andhra, Biryani, North Indian",900.0
19037,The Chocolate Heaven,Yes,No,3.8,135,Old Airport Road,"Dessert Parlor, Cafe","Desserts, Cafe, Italian, Beverages",700.0
32230,Pizza Stop,Yes,No,3.2,166,Domlur,Quick Bites,"Pizza, Italian",600.0
44463,Bombay Sandwich Company,Yes,No,3.0,40,Indiranagar,Delivery,"Sandwich, Beverages",400.0
38679,Crazy Pizza,Yes,No,3.7,0,Brigade Road,"Food Court, Quick Bites","Pizza, Fast Food",400.0
14287,Amaravathi Andhra Mess,No,No,3.7,0,Electronic City,Quick Bites,Andhra,300.0
41863,Lazzet Lee,Yes,No,3.7,0,Lavelle Road,Quick Bites,Mughlai,600.0
41282,Mandya Naati Style Hotel,No,No,3.3,4,Marathahalli,Quick Bites,South Indian,300.0
2031,Dine One One Restaurant,Yes,No,3.6,15,Bannerghatta Road,Casual Dining,"South Indian, Continental, North Indian",500.0
21473,Sri Raghavendra Prasanna Coffee Beans Club,No,No,3.7,0,Banashankari,Quick Bites,South Indian,150.0
17197,Andhra Vantillu,No,No,3.3,4,HSR,Quick Bites,"South Indian, North Indian",350.0
7235,Sultan's Biryani,No,No,3.0,10,Marathahalli,Delivery,"Biryani, North Indian",700.0
12755,Malabar Kitchen,Yes,No,3.2,5,Commercial Street,Quick Bites,"Kerala, North Indian, Chinese",300.0
15327,Arabian Mataam,No,No,3.7,19,Frazer Town,Quick Bites,"Biryani, Arabian",500.0
30951,Roots,Yes,Yes,4.5,1889,Koramangala 1st Block,"Casual Dining, Bar","North Indian, South Indian, Chinese, Continental, Mangalorean",1200.0
20590,Hot Burg,No,No,3.5,14,BTM,Quick Bites,"Fast Food, Juices",300.0
29850,Midnight Mania,Yes,No,4.1,725,Koramangala 6th Block,Delivery,"Pizza, Italian, Beverages",700.0
1079,Shanghai Court,Yes,No,4.2,421,Bannerghatta Road,Casual Dining,"Chinese, Thai",700.0
18610,Bottle & Glass,No,Yes,4.0,973,Indiranagar,"Bar, Casual Dining","Continental, Chinese, Italian",1400.0
48124,Sanman Veg,No,No,3.5,14,Cunningham Road,Quick Bites,"South Indian, North Indian, Chinese",250.0
28091,Barcode,No,Yes,3.8,169,Koramangala 4th Block,Bar,"South Indian, North Indian",1300.0
27281,La Lunch Box,No,No,3.7,0,Koramangala 4th Block,"Takeaway, Delivery","Italian, Healthy Food, Salad",500.0
38417,The CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© @ Saanchi,No,No,4.0,31,Richmond Road,Cafe,Cafe,800.0
27672,Hotel Thazooq,No,No,3.3,6,Koramangala 1st Block,Quick Bites,"North Indian, Chinese, Biryani",350.0
26026,T4U Cafe,No,No,3.6,17,Banaswadi,Quick Bites,"Chinese, Fast Food, Beverages",400.0
14318,The Malabari,No,No,3.7,0,Electronic City,Quick Bites,"South Indian, Fast Food",300.0
28805,Mangalore Lunch Home,Yes,No,3.6,43,BTM,Quick Bites,"North Indian, South Indian, Mangalorean",250.0
14506,CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© MH-28,Yes,No,3.4,9,Shivajinagar,Cafe,Cafe,300.0
36630,The Shawarma Shop,No,No,3.7,0,Koramangala 4th Block,Quick Bites,Arabian,250.0
2936,The Jade Kitchen,Yes,No,4.0,116,JP Nagar,Casual Dining,"Chinese, Thai",400.0
3917,The Good Bowl,Yes,No,3.6,10,Sarjapur Road,"Takeaway, Delivery","Italian, North Indian, Biryani",500.0
30063,Hungry Queen,Yes,No,3.6,46,HSR,"Takeaway, Delivery","North Indian, Chinese, Fast Food",300.0
34457,Dialogues,No,No,4.1,315,Koramangala 4th Block,Cafe,"Cafe, Continental",600.0
26299,The Hole in the Wall Cafe,No,No,4.6,7113,Koramangala 4th Block,Cafe,"Cafe, American, Burger",600.0
28112,Rang De Basanthi,Yes,No,3.7,434,Koramangala 4th Block,Quick Bites,"North Indian, South Indian, Chinese",400.0
46593,New Udupi Grand Hotel,No,No,3.2,5,Magadi Road,Quick Bites,"South Indian, North Indian, Chinese",250.0
33073,The Donut Baker,No,No,3.8,62,Koramangala 7th Block,"Bakery, Dessert Parlor",Desserts,150.0
36824,Tree Top,Yes,No,3.8,75,Wilson Garden,Casual Dining,"Continental, Chinese, North Indian, South Indian",1000.0
45682,HighTeaParty Cafe,Yes,No,3.9,72,Malleshwaram,Cafe,"Cafe, Continental, Steak, Italian",500.0
9837,Mumbai Kulfi,Yes,No,3.7,0,Marathahalli,Dessert Parlor,"Desserts, Ice Cream",200.0
9706,Mist n Creams,Yes,No,3.7,0,Ejipura,Dessert Parlor,Ice Cream,400.0
35081,Shaap,Yes,No,3.6,207,Koramangala 5th Block,Casual Dining,"Kerala, Seafood",500.0
30720,Cake Fantasy,Yes,No,3.7,0,Koramangala 4th Block,"Dessert Parlor, Bakery","Desserts, Bakery",300.0
26027,Irie,No,No,3.3,4,Kalyan Nagar,Casual Dining,"North Indian, Chinese",800.0
14308,MKA Ambur Hot Dum Biriyani,No,No,3.7,0,Electronic City,Quick Bites,Biryani,200.0
45114,The French Loaf,Yes,No,3.5,137,Indiranagar,"Bakery, Quick Bites","Bakery, Desserts, Sandwich",400.0
34581,Cake Box,Yes,No,3.4,99,Koramangala 8th Block,Bakery,"Bakery, Desserts",400.0
19880,J K Fish Land,Yes,No,3.6,35,Jayanagar,Quick Bites,"Seafood, Mangalorean",300.0
41798,Cafe Monarch Luxur,No,No,3.8,23,Infantry Road,Casual Dining,"North Indian, South Indian, Chinese, Fast Food",800.0
2062,Malabar Cafe,Yes,No,3.3,4,Bannerghatta Road,Quick Bites,"South Indian, Kerala, Biryani",400.0
6470,Lalbagh Upahara,No,No,3.7,0,Shanti Nagar,Quick Bites,"South Indian, North Indian, Coffee, Juices, Tea",100.0
17400,Oye Amritsar,Yes,Yes,3.9,1432,Indiranagar,Casual Dining,North Indian,1000.0
6477,Lazzet Lee,No,No,3.7,0,Lavelle Road,Quick Bites,"Mughlai, Cafe",400.0
38220,Cafe Mangii,Yes,Yes,4.3,1052,Lavelle Road,Casual Dining,"Italian, Continental, Pizza",1600.0
11279,Swad 'E' Punjab,Yes,No,3.6,49,HSR,Casual Dining,"North Indian, Chinese, Mughlai",500.0
29831,Rolls & Co,Yes,No,3.9,213,Koramangala 6th Block,Quick Bites,"Burger, Beverages, Rolls",400.0
16940,Fine Dine Restaurant,Yes,No,3.7,56,HSR,Casual Dining,"North Indian, Kerala, Chinese",750.0
29122,Swad Punjab Da,Yes,No,4.1,133,BTM,Quick Bites,North Indian,150.0
42674,The French Loaf,Yes,No,2.9,48,Ulsoor,"Bakery, Quick Bites","Bakery, Desserts, Sandwich",400.0
50999,Hotel Devika,No,No,3.7,0,Whitefield,Quick Bites,South Indian,150.0
37038,Hotel Sri Kumar Bhavan,No,No,3.7,0,BTM,Quick Bites,South Indian,200.0
8531,Tibetan Kitchen,Yes,No,4.3,245,Koramangala 5th Block,Quick Bites,"Tibetan, Chinese, Continental, Momos",600.0
43129,Desi Vdesi,Yes,No,3.9,202,Church Street,Quick Bites,"Fast Food, North Indian, Rolls",250.0
20470,Grow Fit,Yes,No,3.6,16,JP Nagar,"Takeaway, Delivery","Healthy Food, North Indian, Thai",500.0
23047,Spice Code,No,Yes,3.9,165,JP Nagar,Casual Dining,"South Indian, North Indian, Chinese, Biryani",1000.0
9095,Laziz Pizza,Yes,No,3.8,41,Koramangala 7th Block,Quick Bites,"Fast Food, Burger, Pizza",400.0
19522,Bombay Talkies,Yes,No,3.7,21,Jayanagar,Quick Bites,"Maharashtrian, Fast Food, Street Food, Sandwich",200.0
45666,Troll Cafe,No,No,3.5,8,Rajajinagar,Cafe,Cafe,400.0
32092,Pot Biryani,Yes,No,3.9,462,Domlur,Casual Dining,"North Indian, Chinese, Biryani, Seafood",600.0
16972,A Bar,No,No,3.3,19,HSR,Bar,"North Indian, Continental",600.0
36133,Karachi Bakery,Yes,No,3.4,6,Koramangala 5th Block,Bakery,"Bakery, Desserts",400.0
5515,BIB-Breakfast In The Box,Yes,No,3.7,0,Ulsoor,Quick Bites,"American, Continental",600.0
11781,Donne Biryani Hatti,Yes,No,3.6,27,Vasanth Nagar,Quick Bites,Biryani,300.0
8226,Nouvelle Garden,No,No,3.7,202,JP Nagar,Casual Dining,"North Indian, Continental, Italian",900.0
15310,Golden Restaurant,No,No,3.7,40,Frazer Town,Casual Dining,"South Indian, North Indian, Chinese",1000.0
24604,Bhuvaneshwari Mess,No,No,3.7,0,Kalyan Nagar,Quick Bites,"South Indian, North Indian, Biryani",250.0
35163,Oogway express,Yes,No,3.4,9,HSR,Casual Dining,"Chinese, Thai, Momos",600.0
5506,Midnight Eats,Yes,No,3.0,114,Frazer Town,Delivery,"North Indian, Chinese",500.0
26478,Anand Sweets And Savouries,Yes,No,4.2,1076,Koramangala 5th Block,Sweet Shop,"Mithai, Street Food",400.0
924,Easy Bites,Yes,No,4.1,63,JP Nagar,"Takeaway, Delivery","Fast Food, Sandwich",300.0
40902,Reddy's Paradise,Yes,No,3.3,5,Bellandur,Casual Dining,Andhra,700.0
12070,Lazio Steaks & More,Yes,No,3.9,119,Frazer Town,Casual Dining,"Continental, Chinese, Steak",1000.0
11706,Indian Chicken Biryani Point,Yes,No,3.3,9,Richmond Road,Quick Bites,"Biryani, South Indian",300.0
41439,Hot Brixx,Yes,No,3.7,22,Marathahalli,Quick Bites,"Italian, Pizza",500.0
35892,Dine in Restaurant,No,No,3.4,7,BTM,Quick Bites,"South Indian, North Indian, Chinese",500.0
22057,The Chocolate Room,Yes,No,3.9,153,JP Nagar,Food Court,"Cafe, Desserts",400.0
30916,Egg House,No,No,2.9,14,Koramangala 5th Block,Quick Bites,"Continental, Italian, Fast Food",400.0
19158,Jeff's - Royal Orchid Hotel,No,No,3.9,73,Old Airport Road,Bar,"Chinese, Continental",1800.0
40388,Mandya Umesh Nati Style Hotel,No,No,3.4,7,Marathahalli,Quick Bites,South Indian,350.0
6559,Communiti,No,No,4.7,3894,Residency Road,"Microbrewery, Casual Dining","Continental, BBQ, Salad",1500.0
45430,Lahe Lahe Santhe,No,No,3.8,20,Indiranagar,Cafe,"Cafe, Beverages",300.0
41913,Sandhya Veg,Yes,No,3.5,59,Brigade Road,Quick Bites,"South Indian, Chinese",150.0
12720,Hatti Punjab Di,Yes,No,2.8,20,Brigade Road,Casual Dining,"North Indian, Chinese",550.0
42614,Chocolate Philosophy,No,No,3.7,0,MG Road,Dessert Parlor,Desserts,500.0
47750,Guzzlers Inn,No,No,3.9,952,Brigade Road,Pub,"North Indian, Chinese",1100.0
41183,Chullah Bhatti,Yes,Yes,4.0,561,Marathahalli,Casual Dining,"North Indian, Chinese",900.0
9627,Brews N Bites,Yes,No,2.9,62,Jayanagar,"Quick Bites, Cafe","Chinese, Fast Food, Cafe",650.0
5798,Bengaluru Baking Company - JW Marriott Bengaluru,No,No,4.3,521,Lavelle Road,"Bakery, Cafe","Salad, Bakery, Cafe, Sandwich, Italian, Burger",1400.0
28557,The Fresh Factor,No,No,3.1,14,Koramangala 6th Block,Quick Bites,"Juices, Sandwich",200.0
22366,Gud Dhani,Yes,No,4.0,827,BTM,Casual Dining,Rajasthani,500.0
38650,Bharani's,No,No,3.7,0,MG Road,Quick Bites,South Indian,300.0
9782,Mast Kalandar,No,No,2.3,175,JP Nagar,Casual Dining,North Indian,450.0
44116,Eat & Drink,Yes,No,3.5,15,New BEL Road,"Quick Bites, Beverage Shop","Fast Food, Chinese, Beverages",300.0
27832,Red Chilli,Yes,No,3.7,0,BTM,Quick Bites,"Chinese, Biryani",400.0
26025,Urban Bakes & Cafe,No,No,3.7,33,Banaswadi,Cafe,"Cafe, Bakery",500.0
18565,Cafe Terra,Yes,No,4.2,391,Indiranagar,Cafe,"Cafe, Continental, Fast Food",500.0
19627,Old Mumbai Ice Cream,Yes,No,3.8,41,Basavanagudi,Dessert Parlor,Ice Cream,150.0
17857,Swaad,Yes,No,3.1,25,Jeevan Bhima Nagar,Quick Bites,North Indian,200.0
38871,Karnataka Chats,No,No,3.7,0,Majestic,Quick Bites,Street Food,200.0
39516,Just Bake,Yes,No,3.4,16,Magadi Road,Bakery,Bakery,400.0
29793,Dreams Cafe - All Day English Food St.,Yes,No,3.8,230,Koramangala 1st Block,Cafe,"Cafe, Continental, Burger",600.0
27843,The Open Cafe,Yes,No,3.7,15,HSR,Cafe,"Cafe, Chinese, Continental",500.0
13009,Barista,No,No,3.7,35,Shanti Nagar,Cafe,Cafe,300.0
41850,Cafe 22,No,No,3.0,11,Church Street,Cafe,"Cafe, Fast Food",700.0
45208,Nukkad Point,No,No,3.7,0,Old Airport Road,Quick Bites,North Indian,150.0
44959,Sbarro,No,No,3.4,16,Domlur,Quick Bites,Pizza,500.0
31097,Oil Pump,No,No,3.7,68,Koramangala 6th Block,Bar,"Finger Food, Continental",1000.0
15966,Laziz Pizza,Yes,No,3.7,0,HSR,Quick Bites,"Fast Food, Burger, Pizza",400.0
47805,Fatso's,Yes,No,3.8,74,Brigade Road,Cafe,"Cafe, American, Italian, Burger",650.0
25785,Empire Restaurant,Yes,No,4.1,3248,Kammanahalli,Casual Dining,"North Indian, Mughlai, South Indian, Chinese",750.0
38308,The Konkan - Seafood Restaurant,Yes,Yes,4.4,219,St. Marks Road,Casual Dining,"Seafood, Konkan, Mangalorean",850.0
33189,Pooja's Kitchen,No,No,3.7,17,Koramangala 8th Block,Delivery,"Bengali, Street Food",300.0
26347,Kargeens,Yes,No,4.1,991,Koramangala 6th Block,Cafe,"Cafe, Continental, Italian",600.0
18690,Chaavadi,No,No,3.7,38,Indiranagar,Casual Dining,"North Indian, Biryani, Seafood, Chinese, Mangalorean",750.0
24849,Cafe China,Yes,No,3.7,42,Banaswadi,Quick Bites,Chinese,500.0
16555,Ustaad Biryani,Yes,No,3.2,5,HSR,Delivery,Biryani,500.0
3956,InnerChef,Yes,No,3.9,231,Sarjapur Road,Delivery,"North Indian, Continental",500.0
5606,Sri Ayodhya Veg,Yes,No,3.6,24,Vasanth Nagar,Quick Bites,"South Indian, North Indian, Chinese",300.0
50194,Wattaballz India,No,No,3.7,0,Whitefield,Delivery,Street Food,200.0
24846,Orchid Wine And Dine,No,No,3.0,9,Banaswadi,Casual Dining,"North Indian, Chinese, Mughlai",700.0
44148,Carbon Cup,Yes,No,3.5,12,New BEL Road,Quick Bites,"North Indian, Arabian, Fast Food, Chinese",400.0
34493,Costa Coffee,No,No,4.0,236,Koramangala 4th Block,Cafe,"Cafe, Fast Food",500.0
1184,Funky Punjab,Yes,No,3.9,407,JP Nagar,Casual Dining,"North Indian, Chinese",500.0
26140,Famous Kabab Center,Yes,No,3.7,0,HBR Layout,Quick Bites,Kebab,150.0
42742,Tandoor,Yes,Yes,3.9,1374,MG Road,Fine Dining,North Indian,2100.0
45136,Sweet Mansion,No,No,3.7,0,Indiranagar,Bakery,Bakery,200.0
33672,Banjara Melting Pot,Yes,Yes,4.2,767,Koramangala 4th Block,Casual Dining,"North Indian, Chinese, Seafood",1700.0
19878,The Chaat Shop,Yes,No,2.5,35,Basavanagudi,Quick Bites,Fast Food,200.0
8346,Fish Chain,Yes,No,4.1,56,HSR,"Takeaway, Delivery","Seafood, BBQ, Biryani",250.0
7797,Basaveshwara Khanavali,No,No,3.7,0,Brookefield,Quick Bites,South Indian,200.0
49375,Frosty Fills,Yes,No,3.7,10,Bellandur,Quick Bites,"Desserts, Ice Cream",250.0
6089,RS Shiv Sagar,No,No,4.1,530,Commercial Street,Casual Dining,"Chinese, North Indian, Fast Food, Street Food, Desserts",500.0
2080,FRYBIES,Yes,No,3.3,15,Bannerghatta Road,Quick Bites,Fast Food,350.0
40696,Madhuban Restaurant,No,No,3.7,0,Marathahalli,Casual Dining,"Bengali, Continental, Fast Food, North Indian, Seafood",500.0
47599,Bang - The Ritz-Carlton,No,Yes,4.2,484,Residency Road,Lounge,Finger Food,3000.0
7933,Sankranti,Yes,No,3.6,83,Marathahalli,Casual Dining,Andhra,600.0
10846,Nuts Over Salads Cafe,Yes,Yes,4.4,197,Koramangala 5th Block,Cafe,"Cafe, Salad",800.0
12177,The Good Grain,Yes,No,4.1,54,Residency Road,Casual Dining,"Healthy Food, North Indian, South Indian",400.0
9316,Swathi Maharaja,Yes,Yes,3.7,291,Koramangala 4th Block,Casual Dining,"Andhra, North Indian, Chinese, Biryani",750.0
24594,Cafe P Square,Yes,No,3.8,26,Kalyan Nagar,Quick Bites,"Street Food, Beverages, Fast Food",250.0
11927,Painted Platters,No,No,3.9,38,Ulsoor,Bakery,"Bakery, Desserts",300.0
9927,Momos Corner,No,No,3.3,6,HSR,Quick Bites,Chinese,250.0
7211,Petit Crumbs,No,No,3.7,0,Marathahalli,Bakery,"Bakery, Desserts",300.0
21061,Jayanagar Grill House,Yes,No,3.5,35,Jayanagar,Quick Bites,"Biryani, Kebab",250.0
6533,Malabar Restaurant,No,No,3.7,0,City Market,Casual Dining,"North Indian, Chinese",500.0
5209,Shiro,Yes,Yes,4.4,2229,Lavelle Road,"Fine Dining, Lounge","Japanese, Asian",3000.0
35414,Some Mo',Yes,No,3.7,0,Koramangala 6th Block,Food Court,"Momos, Fast Food",200.0
10073,Diya's Findish,Yes,No,3.3,6,Bommanahalli,Quick Bites,"North Indian, Chinese, Bengali",500.0
43390,Bangalore Pub Exchange,No,Yes,4.2,225,MG Road,"Pub, Casual Dining","Continental, Finger Food, Pizza, North Indian",1000.0
8448,Kundana,Yes,No,3.7,111,Bannerghatta Road,Casual Dining,"Andhra, Biryani",800.0
39164,The Milkshake Theory,Yes,No,3.0,8,Basaveshwara Nagar,"Beverage Shop, Quick Bites","Beverages, Fast Food",400.0
34246,UKIYO,No,No,3.7,0,BTM,"Beverage Shop, Quick Bites","Beverages, Sandwich, Chinese",300.0
28926,New Punjabi Hotel,Yes,No,3.7,180,BTM,Quick Bites,"North Indian, Chinese",400.0
692,Faasos,Yes,No,4.2,415,Banashankari,Quick Bites,"North Indian, Biryani, Fast Food",500.0
30225,The Retro,Yes,No,3.2,47,Koramangala 7th Block,Quick Bites,"Chinese, Burger",300.0
47153,The Belgian Waffle Co.,Yes,No,3.8,82,Residency Road,Dessert Parlor,"Desserts, Beverages",350.0
39133,Vinny's,Yes,No,4.1,1107,New BEL Road,Casual Dining,"Italian, Pizza",700.0
48004,Crazy Pizza,Yes,No,3.7,0,Brigade Road,"Food Court, Quick Bites","Pizza, Fast Food",400.0
7370,We Foodie,Yes,No,2.6,21,Whitefield,Quick Bites,"Fast Food, North Indian",300.0
34069,Lets cafe,No,No,3.5,6,Koramangala 5th Block,Quick Bites,"Chinese, North Indian",250.0
7837,Uno Chicago Bar & Grill,No,Yes,4.2,103,Whitefield,"Casual Dining, Bar",American,1300.0
36483,Embers - Nandhana Grand Hotel,No,No,3.8,38,Koramangala 6th Block,Casual Dining,"North Indian, South Indian, Thai, Chinese, Continental",900.0
47487,IceBreakers,No,No,4.3,184,Church Street,Dessert Parlor,"Desserts, Ice Cream",500.0
24495,Aioli,No,Yes,4.2,783,Kalyan Nagar,Casual Dining,"Mediterranean, Continental, Italian, Salad",1400.0
28633,Shahi Darbar,Yes,No,3.2,5,Ejipura,Quick Bites,"Chinese, North Indian",300.0
5037,Tata Cha,Yes,No,3.9,66,Church Street,"Beverage Shop, Cafe","Cafe, Tea, North Indian",500.0
37167,Krishna Sagar,Yes,No,3.9,52,BTM,Quick Bites,"South Indian, North Indian, Chinese",300.0
13840,Baskiin's Rabbin,No,No,3.7,0,Electronic City,Quick Bites,"Fast Food, Desserts, Beverages",300.0
20900,Salut,Yes,Yes,4.1,446,Jayanagar,"Pub, Casual Dining","Continental, Finger Food, Seafood, Pizza",1200.0
